program                       partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  Bytes Send  runtime_external(s)  peakRAM(MiB)  System Time(s)  jobCPU(%)
UseCases/privateSetIntersect  3          0              25000            100         0               0:00:07.674          4789256     7.98                 209           4.39            
UseCases/privateSetIntersect  3          0              25000            100         0               0:00:07.148          4783016     7.33                 194           4.27            
UseCases/privateSetIntersect  3          0              25000            100         0               0:00:07.018          4780378     7.20                 196           4.32            
UseCases/privateSetIntersect  3          0              25000            100         0               0:00:06.912          4786554     7.18                 193           4.24            
UseCases/privateSetIntersect  3          0              25000            100         0               0:00:07.237          4780608     7.42                 195           4.25            
UseCases/privateSetIntersect  3          0              25000            100         0               0:00:07.611          4776942     7.87                 204           4.31            
UseCases/privateSetIntersect  3          0              25000            100         0               0:00:07.619          4776284     7.81                 196           4.31            
UseCases/privateSetIntersect  3          0              25000            100         0               0:00:07.005          4785640     7.18                 202           4.40            
UseCases/privateSetIntersect  3          0              25000            100         0               0:00:07.211          4784610     7.46                 191           4.31            
UseCases/privateSetIntersect  3          0              25000            100         0               0:00:07.485          4773876     7.76                 206           4.50            
UseCases/privateSetIntersect  3          25             25000            100         0               0:00:25.157          4778548     25.61                192           4.76            
UseCases/privateSetIntersect  3          25             25000            100         0               0:00:25.618          4775074     25.97                198           4.60            
UseCases/privateSetIntersect  3          25             25000            100         0               0:00:25.694          4780994     26.05                198           4.81            
UseCases/privateSetIntersect  3          25             25000            100         0               0:00:25.770          4788432     26.11                196           4.62            
UseCases/privateSetIntersect  3          25             25000            100         0               0:00:25.650          4778666     26.01                202           4.78            
UseCases/privateSetIntersect  3          25             25000            100         0               0:00:25.942          4783466     26.29                198           4.80            
UseCases/privateSetIntersect  3          25             25000            100         0               0:00:26.070          4778462     26.42                188           4.60            
UseCases/privateSetIntersect  3          25             25000            100         0               0:00:26.184          4779034     26.68                196           4.71            
UseCases/privateSetIntersect  3          25             25000            100         0               0:00:25.612          4779384     25.96                192           4.76            
UseCases/privateSetIntersect  3          25             25000            100         0               0:00:25.877          4777834     26.23                196           4.51            
UseCases/privateSetIntersect  3          50             25000            100         0               0:00:44.820          4782020     45.29                202           4.98            
UseCases/privateSetIntersect  3          50             25000            100         0               0:00:46.295          4781246     46.78                210           4.88            
UseCases/privateSetIntersect  3          50             25000            100         0               0:00:45.524          4784112     45.96                200           4.89            
UseCases/privateSetIntersect  3          50             25000            100         0               0:00:45.483          4780450     45.96                194           4.95            
UseCases/privateSetIntersect  3          50             25000            100         0               0:00:45.043          4780028     45.52                192           4.98            
UseCases/privateSetIntersect  3          50             25000            100         0               0:00:45.573          4779280     46.06                212           4.70            
UseCases/privateSetIntersect  3          50             25000            100         0               0:00:45.724          4776984     46.20                188           4.97            
UseCases/privateSetIntersect  3          50             25000            100         0               0:00:45.980          4783120     46.45                188           4.81            
UseCases/privateSetIntersect  3          50             25000            100         0               0:00:44.969          4779098     45.45                200           4.84            
UseCases/privateSetIntersect  3          50             25000            100         0               0:00:45.262          4782386     45.72                198           4.92            
UseCases/privateSetIntersect  3          75             25000            100         0               0:01:06.691          4777918     67.30                196           5.03            
UseCases/privateSetIntersect  3          75             25000            100         0               0:01:06.090          4780376     66.69                204           5.01            
UseCases/privateSetIntersect  3          75             25000            100         0               0:01:05.848          4779666     66.46                210           5.10            
UseCases/privateSetIntersect  3          75             25000            100         0               0:01:05.030          4781826     65.63                188           5.14            
UseCases/privateSetIntersect  3          75             25000            100         0               0:01:05.122          4784314     65.73                202           5.22            
UseCases/privateSetIntersect  3          75             25000            100         0               0:01:05.390          4783764     66.00                202           5.07            
UseCases/privateSetIntersect  3          75             25000            100         0               0:01:06.050          4778608     66.65                220           4.96            
UseCases/privateSetIntersect  3          75             25000            100         0               0:01:06.604          4777338     67.20                188           5.02            
